SalesID;DocumentDate;SalePrice;PropertyID;PropertyType;ym;zhvi_px;zhvi_idx;AdjSalePrice;NbrLivingUnits;SqFtLot;SqMLot;SqFtTotLiving;SqMTotLiving;SqFtFinBasement;SqMFinBasement;Bathrooms;Bedrooms;BldgGrade;YrBuilt;YrRenovated;TrafficNoise;LandVal;ImpsVal;ZipCode;NewConstruction;Image
26148;2006-08-09;390000;9485300360;Single Family;2006-08-01;411100;0.944623161764706;412863;1;7199;669;1910;177;0;0;2.5;4;8;1992;0;0;110000;184000;98031;0;S9CF0F9WMHJ7
26149;2006-11-01;245000;9485300530;Single Family;2006-11-01;421200;0.967830882352941;253143;1;7280;676;1940;180;0;0;2.5;4;8;1992;0;0;110000;183000;98031;0;SEBGEQ8D8QZJ
26150;2012-12-18;248000;9485300560;Single Family;2012-12-01;339400;0.779871323529412;318001;1;6838;635;2110;196;0;0;2.75;4;8;1991;0;0;110000;233000;98031;0;SHRYH8HGYIPN
26151;2006-10-06;360000;9485700175;Single Family;2006-10-01;418300;0.961167279411765;374545;1;12160;1130;2020;188;860;80;1;3;6;1921;0;0;131000;166000;98106;0;SI3RXFWBLAJS
26153;2006-11-21;435000;9485750130;Single Family;2006-11-01;421200;0.967830882352941;449459;1;8953;832;2220;206;0;0;2.5;3;8;1989;0;0;108000;220000;98055;0;SI9XW8ARY5NL
26154;2007-11-30;395000;9485750240;Single Family;2007-11-01;428400;0.984375;401270;1;4930;458;2310;215;0;0;2.5;3;8;1989;0;0;108000;267000;98055;0;SU3WRY3H9N2P
26155;2006-12-11;395800;9485750370;Single Family;2006-12-01;423400;0.972886029411765;406831;1;4589;426;2080;193;0;0;2.5;4;8;1989;0;0;108000;205000;98055;0;SUQAGTOARKLQ
26156;2006-08-04;417000;9485750400;Single Family;2006-08-01;411100;0.944623161764706;441446;1;7905;734;2170;202;0;0;2.5;3;8;1989;0;0;108000;211000;98055;0;SWTI34GFYYSD
26157;2006-08-24;444000;9485750460;Single Family;2006-08-01;411100;0.944623161764706;470029;1;5500;511;2270;211;0;0;2.5;3;8;1989;0;0;131000;217000;98055;0;SXXLDL5PDB0J
26158;2006-11-13;399950;9485750490;Single Family;2006-11-01;421200;0.967830882352941;413244;1;6281;584;2110;196;0;0;2.75;5;8;1989;0;0;108000;212000;98055;0;SY7A7P8O5RJR
26159;2007-01-04;317500;9485760050;Single Family;2007-01-01;425600;0.977941176470588;324662;1;5127;476;1390;129;0;0;2;3;8;1990;0;0;108000;166000;98055;0;T0D7A2MP1G25
26160;2006-10-04;380000;9485760320;Single Family;2006-10-01;418300;0.961167279411765;395353;1;5357;498;1740;162;0;0;2;3;8;1990;0;0;108000;195000;98055;0;T2BBSCPBDXLP
26161;2008-09-03;410000;9485910010;Single Family;2008-09-01;394900;0.907398897058823;451841;1;69260;6434;2110;196;0;0;2.5;4;8;1977;0;0;126000;219000;98042;0;T2MRT679U8UR
26162;2011-06-20;250000;9485910220;Single Family;2011-06-01;315500;0.724954044117647;344849;1;42000;3902;1870;174;0;0;2.5;3;8;1977;0;0;106000;190000;98042;0;TB8XDDAIY5IL
26163;2007-06-15;493000;9485930400;Single Family;2007-06-01;433200;0.995404411764706;495276;1;37376;3472;2390;222;900;84;2.75;4;8;1980;0;0;135000;216000;98042;0;TFWA4F5FD19U
26164;2006-11-21;460000;9485930420;Single Family;2006-11-01;421200;0.967830882352941;475290;1;26394;2452;2040;190;470;44;2.25;3;8;1981;0;0;135000;242000;98031;0;TX09WDDS6JLI
26165;2011-03-23;317500;9485930420;Single Family;2011-03-01;321600;0.738970588235294;429652;1;26394;2452;2040;190;470;44;2.25;3;8;1981;0;0;135000;242000;98031;0;TXLAN5IDR388
26166;2011-10-17;349000;9485940290;Single Family;2011-10-01;312000;0.716911764705882;486810;1;36116;3355;2350;218;0;0;2.25;4;9;1983;0;0;135000;294000;98042;0;U0UIR7TBZX0K
26167;2007-11-28;509000;9485950100;Single Family;2007-11-01;428400;0.984375;517079;1;38398;3567;3810;354;0;0;2.25;4;9;1984;0;0;145000;314000;98042;0;UG99LFM5ON8T
26168;2007-06-14;374000;9485951120;Single Family;2007-06-01;433200;0.995404411764706;375727;1;30760;2858;2560;238;0;0;2.5;4;9;1983;0;0;145000;229000;98042;0;UH4V9O6TOJLB
26169;2007-10-17;680000;9490200090;Single Family;2007-10-01;431300;0.991038602941177;686149;1;8580;797;2490;231;910;85;2.25;3;8;1979;0;0;302000;427000;98116;0;UK7JSFL9TO1I
26170;2007-12-31;610540;9490200110;Single Family;2007-12-01;425200;0.977022058823529;624899;1;8580;797;2490;231;910;85;2.75;3;8;1979;0;0;302000;433000;98116;0;UNPZ9JSHHF4Y
26171;2010-08-26;595500;9491700030;Single Family;2010-08-01;339900;0.781020220588235;762464;1;2610;242;1830;170;500;46;1.75;3;8;1918;0;1;342000;293000;98119;0;UQGYGFVKY81H
26172;2008-06-20;308000;9491800120;Single Family;2008-06-01;403200;0.926470588235294;332444;1;9942;924;2050;190;0;0;2;5;7;1990;0;0;78000;182000;98001;0;UZLKRREL2IV2
26173;2009-04-20;329400;9497700053;Townhouse;2009-04-01;365000;0.838694852941177;392753;1;587;55;1070;99;350;33;2.5;3;7;2003;0;0;114000;293000;98112;0;V1GGVPOMR6T0
26174;2010-05-12;422000;9497700070;Townhouse;2010-05-01;347800;0.799172794117647;528046;1;1462;136;1530;142;330;31;2.25;3;8;2005;0;0;135000;436000;98112;0;V36LLI7XYLUC
26175;2006-10-10;389950;9497700115;Townhouse;2006-10-01;418300;0.961167279411765;405705;1;1114;103;1030;96;90;8;1.5;2;7;2000;0;0;114000;310000;98112;0;V550NM8SYQED
26177;2008-12-09;338000;9497700128;Townhouse;2008-12-01;381600;0.876838235294118;385476;1;991;92;1100;102;200;19;1.5;2;7;2007;0;0;114000;322000;98112;1;VDTKJXF2KSQO
26179;2006-03-22;395000;9498200006;Single Family;2006-03-01;392100;0.900965073529412;438419;1;6930;644;1190;111;0;0;1;3;7;1950;0;0;287000;178000;98177;0;VGRV43TBGLYR
26180;2010-05-20;349995;9498200036;Single Family;2010-05-01;347800;0.799172794117647;437947;1;6804;632;830;77;0;0;1;2;7;1949;0;0;287000;165000;98177;0;VJQ1DUYRSEMO
26181;2006-11-01;390000;9498200045;Single Family;2006-11-01;421200;0.967830882352941;402963;1;6930;644;930;86;0;0;1;2;7;1949;0;0;287000;157000;98177;0;VOVOA5XAJQ57
26182;2008-11-23;160500;9499200235;Single Family;2008-11-01;385800;0.886488970588235;181051;1;5280;491;1290;120;0;0;1;4;6;1947;0;2;59000;103000;98002;1;VYRUK1RPQABI
26183;2007-11-29;292850;9500900060;Single Family;2007-11-01;428400;0.984375;297498;1;12823;1191;1760;164;300;28;1.75;3;7;1956;0;0;73000;181000;98002;0;W2YLCIQBZLXS
26185;2006-10-17;195000;9500900515;Single Family;2006-10-01;418300;0.961167279411765;202878;1;9042;840;850;79;0;0;1;2;6;1978;0;1;65000;90000;98002;0;WESAD9MFF6Y9
26186;2006-08-03;248000;9500900520;Single Family;2006-08-01;411100;0.944623161764706;262539;1;9045;840;1180;110;0;0;1.5;3;7;1958;0;1;65000;126000;98002;0;WFVP2E51JJ5T
26187;2007-11-21;2150000;9502200035;Single Family;2007-11-01;428400;0.984375;2184127;1;13676;1271;4860;452;1130;105;5.25;6;11;2005;0;0;778000;1260000;98004;0;WGHR6G1XG2R7
26188;2014-11-05;200000;9505100035;Single Family;2014-11-01;410700;0.943704044117647;211931;1;8520;792;1250;116;0;0;1;2;6;1928;0;0;193000;81000;98126;0;WOLS7244WOHL
26189;2012-01-11;265000;9507200450;Single Family;2012-01-01;311600;0.715992647058823;370116;1;6313;586;3140;292;0;0;2.5;5;8;2004;0;0;95000;230000;98042;0;WSL7AWWC6WHI
26190;2006-10-04;439999;9507200730;Single Family;2006-10-01;418300;0.961167279411765;457776;1;5250;488;3520;327;0;0;3.5;6;8;2004;0;0;95000;246000;98042;0;WUUNF0JJ9BQ9
26191;2009-09-10;299900;9507200850;Single Family;2009-09-01;351800;0.808363970588235;370996;1;4483;416;2910;270;0;0;2.75;5;8;2004;0;0;95000;221000;98042;0;WYE60394DTHV
26192;2007-01-10;649000;9508850140;Single Family;2007-01-01;425600;0.977941176470588;663639;1;35532;3301;2990;278;0;0;2.25;4;8;1980;0;0;268000;343000;98053;0;X10OQYX1S66W
26193;2007-04-24;530000;9508850230;Single Family;2007-04-01;430900;0.990119485294118;535289;1;35818;3328;2410;224;540;50;2.5;4;8;1980;0;1;244000;289000;98053;0;X42CU2YQ2VPE
26194;2006-02-03;580000;9510300220;Single Family;2006-02-01;387600;0.890625;651228;1;35440;3292;2750;255;0;0;2.5;3;9;1994;0;0;213000;334000;98045;0;X5RNGU2J5S06
26195;2006-09-19;685000;9510310080;Single Family;2006-09-01;414800;0.953125;718689;1;32910;3057;2770;257;0;0;2.5;4;9;1995;0;0;210000;322000;98045;0;X7XWVR1XMEH4
26196;2006-05-10;650000;9510320360;Single Family;2006-05-01;400600;0.920496323529412;706141;1;38125;3542;2970;276;0;0;2.5;4;9;1997;0;0;217000;351000;98045;0;XF2BEE0JH4KE
26197;2008-01-09;439090;9510400030;Single Family;2008-01-01;421900;0.969439338235294;452932;1;3790;352;2836;263;0;0;2.5;4;8;2007;0;0;105000;313000;98056;1;XHBBQHVUXI9I
26198;2007-12-19;387450;9510400100;Single Family;2007-12-01;425200;0.977022058823529;396562;1;3826;355;2331;217;0;0;2.5;4;8;2007;0;0;105000;275000;98058;1;XM7RZ9TFUTW5
26199;2008-02-29;359950;9510400170;Single Family;2008-02-01;418400;0.961397058823529;374403;1;3469;322;2160;201;0;0;2.5;4;8;2007;0;0;105000;265000;98058;1;XOULMG7ATQSV
26205;2007-08-22;264800;9510900130;Single Family;2007-08-01;434600;0.998621323529412;265166;1;8000;743;1200;111;0;0;2.5;3;7;1968;0;0;64000;161000;98023;0;XPRM5ER3JOHP
26206;2014-09-19;151000;9510900140;Single Family;2014-09-01;405100;0.930836397058823;162220;1;7000;650;1900;177;480;45;2.5;4;7;1968;0;0;64000;118000;98023;0;XUKLFPHA0MRP
26207;2006-07-25;324000;9510900550;Single Family;2006-07-01;407700;0.936810661764706;345854;1;22500;2090;2000;186;600;56;2.75;4;7;1968;0;0;64000;175000;98023;0;Y15O1ZI6YB5H
26208;2011-11-29;220000;9510900550;Single Family;2011-11-01;312200;0.717371323529412;306675;1;22500;2090;2000;186;600;56;2.75;4;7;1968;0;0;64000;175000;98023;0;Y8SG8FDSTAVY
26209;2007-06-22;640000;9510910210;Single Family;2007-06-01;433200;0.995404411764706;642955;1;4566;424;2040;190;0;0;0.5;3;9;2002;0;0;268000;345000;98052;0;YD8J6K5V1ZSP
26210;2011-01-31;480000;9510910440;Single Family;2011-01-01;328100;0.75390625;636684;1;3283;305;1900;177;0;0;2.5;3;9;2002;0;0;255000;334000;98052;0;YEITP3V7RCEA
26211;2006-04-21;724000;9510920120;Single Family;2006-04-01;396500;0.911075367647059;794665;1;14421;1340;3140;292;0;0;2.5;4;10;1994;0;0;278000;511000;98075;0;YJAODU0K9N9D
26212;2009-10-21;640000;9510920120;Single Family;2009-10-01;351200;0.806985294117647;793075;1;14421;1340;3140;292;0;0;2.5;4;10;1994;0;0;278000;511000;98075;0;YKYKM0P3QQTL
26213;2006-02-22;537000;9510930140;Single Family;2006-02-01;387600;0.890625;602947;1;7951;739;2730;254;0;0;2.5;3;9;2001;0;0;141000;315000;98001;0;YMJ0SG8MIUIS
26214;2010-08-16;373000;9510930140;Single Family;2010-08-01;339900;0.781020220588235;477580;1;7951;739;2730;254;0;0;2.5;3;9;2001;0;0;141000;315000;98001;0;YOJLN58Y80VD
26215;2007-07-20;525000;9510930260;Single Family;2007-07-01;434200;0.997702205882353;526209;1;8263;768;2300;214;0;0;2.5;3;9;2000;0;0;141000;286000;98001;0;YSMKYTERVIZO
26216;2007-04-25;402000;9510940150;Single Family;2007-04-01;430900;0.990119485294118;406012;1;4538;422;2220;206;0;0;2.5;3;7;2001;0;0;156000;222000;98059;0;YT3YO2C0FHVE
26217;2008-02-29;570000;9510960380;Single Family;2008-02-01;418400;0.961397058823529;592887;1;8150;757;3190;296;0;0;2.5;4;9;2004;0;0;141000;342000;98001;0;Z4U4SK04D2L0
26218;2006-12-13;789900;9510970240;Single Family;2006-12-01;423400;0.972886029411765;811914;1;5288;491;3310;308;0;0;2.5;4;9;2005;0;0;268000;534000;98052;0;Z6SUE7TQ8UBW
26219;2011-06-16;547000;9510971070;Single Family;2011-06-01;315500;0.724954044117647;754531;1;4134;384;2250;209;0;0;2.5;3;9;2004;0;0;255000;403000;98052;0;Z7TDRNSYA9BM
26220;2006-06-06;369950;9510990020;Single Family;2006-06-01;404400;0.929227941176471;398126;1;3251;302;1660;154;0;0;2.5;3;7;2003;0;0;136000;165000;98056;0;Z8GGG7DR2280
26221;2009-12-02;440000;9511100021;Single Family;2009-12-01;350600;0.805606617647059;546172;1;7350;683;2540;236;990;92;3;5;8;2001;0;0;153000;320000;98133;0;ZDCLJXNXBTK0
26232;2006-06-08;409000;9512500430;Single Family;2006-06-01;404400;0.929227941176471;440150;1;7700;715;1270;118;0;0;1.5;3;7;1969;0;0;270000;135000;98052;0;ZDRHHTHE1SFI
26233;2006-11-14;480000;9512500720;Single Family;2006-11-01;421200;0.967830882352941;495954;1;8400;780;2030;189;700;65;2.5;5;7;1968;0;0;270000;204000;98052;0;ZEBNCH9TR61D
26234;2014-09-02;447000;9512501400;Single Family;2014-09-01;405100;0.930836397058823;480213;1;8800;818;1270;118;0;0;1;3;7;1968;0;0;270000;123000;98052;0;ZHMFR3K5WMSG
26235;2006-03-17;425000;9512501500;Single Family;2006-03-01;392100;0.900965073529412;471716;1;9450;878;1250;116;0;0;1;3;7;1969;0;0;270000;121000;98052;0;ZIFUAJ4LIN81
26239;2006-08-18;488000;9513200280;Single Family;2006-08-01;411100;0.944623161764706;516608;1;6955;646;1810;168;0;0;2.25;3;7;1984;0;0;136000;263000;98072;0;ZIPHQYRZ8F1N
26240;2007-07-13;800000;9514100020;Single Family;2007-07-01;434200;0.997702205882353;801842;1;10190;947;4540;422;0;0;4.5;4;12;2010;0;0;595000;1784000;98004;0;ZLH1X3OQ9ZNM
26241;2007-10-29;440000;9516500160;Single Family;2007-10-01;431300;0.991038602941177;443979;1;9627;894;2150;200;920;85;1.75;3;8;1976;0;0;193000;223000;98072;0;ZNJN7UWCJF1I
26242;2007-09-04;460000;9516510080;Single Family;2007-09-01;433500;0.99609375;461804;1;13505;1255;1900;177;630;59;1.75;3;8;1977;0;0;205000;205000;98072;0;ZRJPU28UZUXU
26243;2007-03-19;642500;9516700030;Single Family;2007-03-01;429600;0.987132352941177;650875;1;38222;3551;2830;263;0;0;2.5;4;9;1984;0;0;172000;447000;98077;0;ZS825P8X3BR8
26244;2013-07-26;367000;9517200020;Single Family;2013-07-01;370700;0.851792279411765;430856;1;7205;669;1410;131;0;0;2;3;7;1983;0;0;188000;219000;98072;0;ZYJTLT4T13WO
26245;2006-07-18;450000;9517200170;Single Family;2006-07-01;407700;0.936810661764706;480353;1;19335;1796;4630;430;1820;169;3.5;4;7;1983;0;0;177000;493000;98072;0;00FC30M41U9X
26246;2008-05-13;425000;9517200490;Single Family;2008-05-01;407400;0.936121323529412;454001;1;16495;1532;1850;172;510;47;1.75;3;7;1983;0;0;188000;217000;98072;0;03HWK80EXDW9
26247;2009-05-18;318000;9517200610;Single Family;2009-05-01;360700;0.828814338235294;383681;1;10117;940;1290;120;0;0;1.75;3;7;1984;0;0;168000;183000;98072;0;03VX6PD8CRJ7
26248;2010-05-05;420000;9517300030;Single Family;2010-05-01;347800;0.799172794117647;525543;1;15500;1440;2720;253;1360;126;2.5;3;9;1984;0;0;206000;376000;98072;0;082I5VIWXZ0E
26249;2011-10-27;158000;9518100059;Single Family;2011-10-01;312000;0.716911764705882;220390;1;2500;232;770;72;0;0;1;2;6;1913;1960;2;98000;120000;98072;0;0G0VJO0TKJAH
26250;2006-06-23;456000;9521100010;Townhouse;2006-06-01;404400;0.929227941176471;490730;1;2000;186;1450;135;0;0;3.5;3;7;1995;0;0;124000;377000;98103;0;0N646IFYO6KP
26251;2009-06-03;412000;9521100010;Townhouse;2009-06-01;357100;0.820542279411765;502107;1;2000;186;1450;135;0;0;3.5;3;7;1995;0;0;124000;377000;98103;0;0SFS1LP5FSR2
26252;2006-08-24;650000;9521100155;Single Family;2006-08-01;411100;0.944623161764706;688105;1;5000;465;2720;253;1300;121;3;3;8;1909;0;0;390000;454000;98103;0;0UC5H3ZIO6W7
26255;2006-11-18;404000;9521100215;Townhouse;2006-11-01;421200;0.967830882352941;417428;1;1206;112;1420;132;0;0;2.25;3;8;2006;0;0;119000;356000;98103;1;0UNMPHBUXYW7
26256;2009-12-16;415000;9521100245;Single Family;2009-12-01;350600;0.805606617647059;515140;1;3250;302;920;85;0;0;1;3;7;1916;0;0;239000;217000;98103;0;0V7UYVT5ECPY
26258;2007-01-09;299950;9521100296;Townhouse;2007-01-01;425600;0.977941176470588;306716;1;681;63;820;76;0;0;1;2;8;2006;0;1;122000;258000;98103;0;0ZQK7319GJTC
26264;2008-11-14;630000;9521100436;Single Family;2008-11-01;385800;0.886488970588235;710669;1;4000;372;2020;188;1010;94;2;4;7;1914;0;0;376000;289000;98103;0;1045VPT2HLCG
26266;2006-01-13;446000;9521100516;Multiplex;2006-01-01;383200;0.880514705882353;506522;2;3333;310;2170;202;900;84;2;6;7;1917;0;1;226000;261000;98103;0;12XLMP2QDFLU
26267;2007-10-04;650000;9521100775;Single Family;2007-10-01;431300;0.991038602941177;655878;1;3500;325;1440;134;0;0;1;3;7;1919;0;0;239000;342000;98103;0;13WAJBAV3D57
26269;2006-04-19;420500;9521100857;Townhouse;2006-04-01;396500;0.911075367647059;461542;1;1215;113;1310;122;0;0;1.5;3;7;2000;0;0;124000;313000;98103;0;1DZ6K12ADUO0
26272;2012-03-25;450000;9521100880;Single Family;2012-03-01;313600;0.720588235294118;624490;1;4200;390;1780;165;0;0;1.5;3;8;1916;0;3;262000;361000;98103;0;1FW6N9325ZK3
26276;2006-06-15;603240;9521101005;Single Family;2006-06-01;404400;0.929227941176471;649184;1;3600;334;1540;143;0;0;1.5;5;7;1920;0;0;257000;374000;98103;0;1OIABNM0HFC1
26277;2011-09-19;574500;9521101055;Single Family;2011-09-01;312000;0.716911764705882;801354;1;5000;465;2530;235;460;43;1.75;4;8;1917;0;3;287000;486000;98103;0;1USJ5E8PT8VL
26278;2006-08-25;445000;9521101106;Single Family;2006-08-01;411100;0.944623161764706;471087;1;1678;156;1480;137;300;28;1;3;7;1916;0;3;70000;259000;98103;0;1XT52BJ6NN13
26279;2006-12-06;435000;9521101165;Single Family;2006-12-01;423400;0.972886029411765;447123;1;3750;348;1630;151;300;28;1.75;3;7;1914;0;0;257000;315000;98103;0;1XWN2GNFEX1M
26280;2006-06-08;540000;9521101340;Single Family;2006-06-01;404400;0.929227941176471;581128;1;5000;465;1460;136;0;0;1.5;4;7;1916;0;0;275000;352000;98103;0;22G8X42I9WRJ
26281;2006-12-08;468000;9521101415;Townhouse;2006-12-01;423400;0.972886029411765;481043;1;1165;108;1360;126;0;0;2;3;8;2004;0;2;116000;347000;98103;0;24U4FACFIFDC
26285;2006-03-09;426000;9521101455;Single Family;2006-03-01;392100;0.900965073529412;472826;1;3864;359;1470;137;300;28;1;2;7;1916;0;0;257000;271000;98103;0;2AWZZQL8XWB6
26286;2011-08-23;418000;9521101455;Single Family;2011-08-01;312700;0.718520220588235;581751;1;3864;359;1470;137;300;28;1;2;7;1916;0;0;257000;271000;98103;0;2G9WM72V446F
26287;2006-05-05;475000;9521101520;Single Family;2006-05-01;400600;0.920496323529412;516026;1;3864;359;940;87;0;0;1;2;8;1918;0;3;180000;321000;98103;0;2PNQPW1MO0W6
26288;2012-05-31;475000;9521101520;Single Family;2012-05-01;318000;0.730698529411765;650063;1;3864;359;940;87;0;0;1;2;8;1918;0;3;180000;321000;98103;0;2R3ZVZSLBBZB
26289;2009-09-22;401000;9521101595;Multiplex;2009-09-01;351800;0.808363970588235;496064;2;5358;498;2780;258;1390;129;1.75;3;7;1945;0;3;203000;299000;98103;0;30LH9F13AP56
26291;2006-01-25;615000;9522100306;Multiplex;2006-01-01;383200;0.880514705882353;698455;3;5000;465;3900;362;880;82;4.5;7;8;1966;0;1;370000;479000;98103;0;31REL18J1JV7
26292;2008-09-24;665000;9522100375;Single Family;2008-09-01;394900;0.907398897058823;732864;1;5000;465;1720;160;0;0;1.5;5;8;1915;0;0;289000;359000;98103;0;33BV47ZYXM72
26293;2007-04-04;1585000;9522300150;Single Family;2007-04-01;430900;0.990119485294118;1600817;1;11967;1112;4080;379;0;0;4;4;11;1996;0;0;396000;719000;98034;0;38QDSX5IPKS6
26294;2008-02-01;679000;9522350050;Single Family;2008-02-01;418400;0.961397058823529;706264;1;9585;890;3060;284;650;60;3.25;5;9;1994;0;0;281000;468000;98034;0;3K3L74YH5W3I
26295;2009-09-15;333000;9522400010;Single Family;2009-09-01;351800;0.808363970588235;411943;1;10800;1003;1300;121;0;0;1.5;3;7;1969;0;0;116000;195000;98072;0;3TFQ1MZUZO46
26296;2006-09-11;410000;9522400190;Single Family;2006-09-01;414800;0.953125;430164;1;10350;962;1420;132;0;0;2;3;8;1972;0;0;116000;263000;98072;0;3UFA0DON4OJB
26297;2008-04-21;409950;9522400190;Single Family;2008-04-01;411700;0.946001838235294;433350;1;10350;962;1420;132;0;0;2;3;8;1972;0;0;116000;263000;98072;0;3WZAS6V10BUQ
26298;2007-10-09;599000;9523100105;Single Family;2007-10-01;431300;0.991038602941177;604416;1;5000;465;2020;188;900;84;1;2;7;1920;0;2;268000;348000;98103;0;3ZUWZHJBI665
26299;2013-09-23;410000;9523100215;Single Family;2013-09-01;377500;0.867417279411765;472668;1;3000;279;860;80;0;0;1;2;7;1918;0;0;227000;240000;98103;0;40TOSD1TIUGC
26300;2009-03-12;419000;9523100330;Single Family;2009-03-01;369800;0.849724264705882;493101;1;3200;297;1570;146;530;49;2;3;7;1921;0;2;207000;290000;98103;0;40YIGYS51ZVW
26301;2006-07-11;485000;9523100410;Single Family;2006-07-01;407700;0.936810661764706;517714;1;3000;279;1650;153;800;74;1.75;3;7;1918;0;2;181000;372000;98103;0;465Z144DP6AI
26302;2006-09-19;549950;9523100458;Townhouse;2006-09-01;414800;0.953125;576997;1;953;89;1380;128;0;0;2.5;2;9;2006;0;2;121000;458000;98103;0;46RWL5KS22PA
26303;2008-10-02;537500;9523100458;Townhouse;2008-10-01;390600;0.897518382352941;598874;1;953;89;1380;128;0;0;2.5;2;9;2006;0;2;121000;458000;98103;0;4DS1QEX1R85C
26304;2006-11-29;524950;9523100459;Townhouse;2006-11-01;421200;0.967830882352941;542398;1;951;88;1380;128;0;0;2.5;2;9;2006;0;2;121000;458000;98103;0;4J3BWQTQ83K3
26305;2013-07-19;525000;9523100459;Townhouse;2013-07-01;370700;0.851792279411765;616347;1;951;88;1380;128;0;0;2.5;2;9;2006;0;2;121000;458000;98103;0;4RNLUX4O57DT
26306;2007-01-06;549950;9523100460;Townhouse;2007-01-01;425600;0.977941176470588;562355;1;961;89;1380;128;0;0;2.5;2;9;2006;0;0;131000;539000;98103;1;4SQHHJDWI19T
26307;2008-02-06;605000;9523100460;Townhouse;2008-02-01;418400;0.961397058823529;629293;1;961;89;1380;128;0;0;2.5;2;9;2006;0;0;131000;539000;98103;0;4YZUMRMU66Z4
26308;2007-01-24;549950;9523100461;Townhouse;2007-01-01;425600;0.977941176470588;562355;1;959;89;1380;128;0;0;2.5;3;9;2006;0;0;131000;539000;98103;1;4ZXWQU7RWTPT
26309;2008-05-28;595000;9523100461;Townhouse;2008-05-01;407400;0.936121323529412;635601;1;959;89;1380;128;0;0;2.5;3;9;2006;0;0;131000;539000;98103;1;55D0L447T965
26314;2009-10-28;390000;9523100945;Townhouse;2009-10-01;351200;0.806985294117647;483280;1;1291;120;1370;127;0;0;2.5;2;8;2008;0;2;121000;351000;98103;1;58MS42333SP7
26317;2006-03-14;502500;9523101395;Single Family;2006-03-01;392100;0.900965073529412;557735;1;3500;325;1820;169;590;55;1;2;7;1909;0;0;268000;268000;98103;0;59FGXW6Z5XNW
26318;2008-11-03;417200;9523101419;Townhouse;2008-11-01;385800;0.886488970588235;470621;1;1165;108;1230;114;0;0;2.25;3;8;2008;0;0;131000;371000;98103;1;59ZKIIL5UZ97
26319;2008-11-03;440000;9523101420;Townhouse;2008-11-01;385800;0.886488970588235;496340;1;917;85;1330;124;0;0;2.25;3;8;2008;0;0;131000;386000;98103;1;5CJ4A6OFJVJL
26320;2006-05-30;549950;9523101555;Single Family;2006-05-01;400600;0.920496323529412;597449;1;3750;348;2200;204;520;48;1.5;3;8;1912;0;0;255000;471000;98103;0;5DY7BN1OO6K7
26321;2010-05-18;550000;9523101655;Single Family;2010-05-01;347800;0.799172794117647;688212;1;3000;279;1970;183;580;54;2.75;3;7;1911;0;0;250000;495000;98103;0;5GFZ2BHW23M3
